5069 5 2 4 35
5006 5 2 4 39
5070 5 2 4 58
5071 5 2 4 32
5072 5 2 4 56
5073 5 2 4 23
5074 5 2 4 33
5075 5 2 4 68
5076 5 2 4 54
5077 5 2 4 49
5078 5 2 4 32
5079 5 2 4 64
5007 5 2 4 27
5080 5 2 4 41
5081 5 2 4 66
5082 5 2 4 63
5083 5 2 4 33
5084 5 2 4 44
5085 5 2 4 43
5086 5 2 4 13
5087 5 2 4 29
5088 5 2 4 21
5089 5 2 4 35
5008 5 2 4 68
5090 5 2 4 64
5091 5 2 4 38
5092 5 2 4 50
5093 5 2 4 70
5094 5 2 4 34
5095 5 2 4 75
5096 5 2 4 46
5097 5 2 4 69
5098 5 2 4 42
5099 5 2 4 15
5009 5 2 4 74
6192 6 1 2 66
6193 6 1 2 14
6194 6 1 2 62
6195 6 1 2 12
6196 6 1 2 47
6197 6 1 2 46
6198 6 1 2 10
6199 6 1 2 42
6019 6 1 2 50
6001 6 1 2 66
6200 6 1 2 49
6201 6 1 2 65
6020 6 1 2 72
6021 6 1 2 43
6022 6 1 2 13
6023 6 1 2 45
6024 6 1 2 12
6025 6 1 2 71
6026 6 1 2 48
6027 6 1 2 42
6028 6 1 2 50
6029 6 1 2 29
6002 6 1 2 23
6030 6 1 2 31
6031 6 1 2 38
6032 6 1 2 44
6033 6 1 2 19
6034 6 1 2 42
6035 6 1 2 32
6036 6 1 2 28
6037 6 1 2 34
6038 6 1 2 11
6039 6 1 2 27
6003 6 1 2 43
6040 6 1 2 17
6041 6 1 2 55
6042 6 1 2 31
6043 6 1 2 71
6044 6 1 2 34
6045 6 1 2 62
6046 6 1 2 20
6047 6 1 2 44
6048 6 1 2 35
6049 6 1 2 19
6004 6 1 2 57
6050 6 1 2 13
6051 6 1 2 20
6052 6 1 2 39
6053 6 1 2 10
6054 6 1 2 54
6055 6 1 2 23
6056 6 1 2 66
6057 6 1 2 60
6058 6 1 2 50
6059 6 1 2 37
6005 6 1 2 15
6060 6 1 2 26
6061 6 1 2 47
6062 6 1 2 45
6063 6 1 2 59
6064 6 1 2 72
6065 6 1 2 21
6066 6 1 2 68
6067 6 1 2 19
6068 6 1 2 43
6069 6 1 2 43
6006 6 1 2 25
6070 6 1 2 65
6071 6 1 2 56
6072 6 1 2 39
6073 6 1 2 46
6074 6 1 2 67
6075 6 1 2 10
6076 6 1 2 39
6077 6 1 2 30
6078 6 1 2 49
6079 6 1 2 22
6007 6 1 2 48
6080 6 1 2 22
6081 6 1 2 70
6082 6 1 2 21
6083 6 1 2 30
6084 6 1 2 29
6085 6 1 2 61
6086 6 1 2 60
6087 6 1 2 17
6088 6 1 2 71
6089 6 1 2 9
6008 6 1 2 9
6090 6 1 2 45
6091 6 1 2 55
6092 6 1 2 52
6093 6 1 2 61
6094 6 1 2 58
6095 6 1 2 43
6096 6 1 2 63
6097 6 1 2 13
6098 6 1 2 13
6099 6 1 2 69
6009 6 1 2 20
7191 7 1 3 22
7192 7 1 3 40
7193 7 1 3 36
7194 7 1 3 65
7196 7 1 3 40
7197 7 1 3 49
7198 7 1 3 21
7199 7 1 3 46
7019 7 1 3 69
7001 7 1 3 44
7200 7 1 3 30
7201 7 1 3 19
7020 7 1 3 67
7021 7 1 3 38
7022 7 1 3 37
7023 7 1 3 66
7024 7 1 3 12
7025 7 1 3 55
7026 7 1 3 13
7027 7 1 3 13
7028 7 1 3 45
7029 7 1 3 60
7002 7 1 3 30
7030 7 1 3 22
7031 7 1 3 63
7032 7 1 3 73
7033 7 1 3 19
7034 7 1 3 21
7035 7 1 3 48
7036 7 1 3 50
7037 7 1 3 39
7038 7 1 3 35
7039 7 1 3 66
7003 7 1 3 19
7040 7 1 3 21
7041 7 1 3 49
7042 7 1 3 70
7043 7 1 3 52
7044 7 1 3 47
7045 7 1 3 27
7046 7 1 3 56
7047 7 1 3 71
7048 7 1 3 60
7049 7 1 3 73
7004 7 1 3 24
7050 7 1 3 21
7051 7 1 3 59
7052 7 1 3 29
7053 7 1 3 58
7054 7 1 3 28
7055 7 1 3 28
7056 7 1 3 21
7057 7 1 3 29
7058 7 1 3 53
7059 7 1 3 47
7005 7 1 3 29
7060 7 1 3 30
7061 7 1 3 33
7062 7 1 3 42
7063 7 1 3 16
7064 7 1 3 47
7065 7 1 3 55
7066 7 1 3 58
7067 7 1 3 58
7068 7 1 3 15
7069 7 1 3 68
7006 7 1 3 31
7070 7 1 3 44
7071 7 1 3 54
7072 7 1 3 12
7073 7 1 3 48
7074 7 1 3 16
7075 7 1 3 15
7076 7 1 3 41
7077 7 1 3 20
7078 7 1 3 42
7079 7 1 3 61
7007 7 1 3 16
7080 7 1 3 33
7081 7 1 3 73
7082 7 1 3 25
7083 7 1 3 55
7084 7 1 3 48
7085 7 1 3 30
7086 7 1 3 22
7087 7 1 3 59
7088 7 1 3 66
7089 7 1 3 25
7008 7 1 3 38
7090 7 1 3 69
7091 7 1 3 35
7092 7 1 3 29
7093 7 1 3 29
7094 7 1 3 22
7095 7 1 3 48
7096 7 1 3 48
7097 7 1 3 41
7098 7 1 3 54
7099 7 1 3 75
7009 7 1 3 72
8200 8 1 4 75
8201 8 1 4 47
8202 8 1 4 20
8204 8 1 4 15
8205 8 1 4 54
8208 8 1 4 69
8020 8 1 4 62
8213 8 1 4 15
8214 8 1 4 51
8215 8 1 4 74
8021 8 1 4 32
8221 8 1 4 72
8023 8 1 4 50
8024 8 1 4 39
8025 8 1 4 32
8026 8 1 4 53
8027 8 1 4 41
8029 8 1 4 73
8002 8 1 4 55
8030 8 1 4 73
8031 8 1 4 51
8033 8 1 4 75
8034 8 1 4 42
8036 8 1 4 62
8037 8 1 4 69
8038 8 1 4 36
8039 8 1 4 72
8003 8 1 4 13
8040 8 1 4 15
8041 8 1 4 48
8042 8 1 4 58
8043 8 1 4 51
8045 8 1 4 68
8046 8 1 4 58
8047 8 1 4 60
8048 8 1 4 19
8049 8 1 4 41
8004 8 1 4 77
8050 8 1 4 16
8052 8 1 4 23
8053 8 1 4 77
8054 8 1 4 19
8055 8 1 4 51
8056 8 1 4 16
8057 8 1 4 64
8058 8 1 4 48
8059 8 1 4 40
8005 8 1 4 52
8060 8 1 4 45
8061 8 1 4 29
8062 8 1 4 49
8063 8 1 4 59
8064 8 1 4 46
8065 8 1 4 75
8066 8 1 4 32
8067 8 1 4 57
8068 8 1 4 66
8006 8 1 4 40
8070 8 1 4 24
8071 8 1 4 13
8072 8 1 4 23
8073 8 1 4 50
8074 8 1 4 26
8075 8 1 4 60
8076 8 1 4 47
8077 8 1 4 32
8078 8 1 4 76
8079 8 1 4 76
8007 8 1 4 59
8080 8 1 4 21
8081 8 1 4 41
8082 8 1 4 47
8083 8 1 4 32
8084 8 1 4 33
8086 8 1 4 30
8087 8 1 4 26
8088 8 1 4 15
8089 8 1 4 40
8008 8 1 4 70
8090 8 1 4 31
8091 8 1 4 66
8093 8 1 4 47
8094 8 1 4 55
8095 8 1 4 33
8096 8 1 4 76
8097 8 1 4 39
8098 8 1 4 75
8009 8 1 4 21
9191 9 2 5 28
9192 9 2 5 68
9193 9 2 5 62
9194 9 2 5 55
9195 9 2 5 34
9196 9 2 5 73
9197 9 2 5 42
9198 9 2 5 27
9199 9 2 5 64
9019 9 2 5 65
9001 9 2 5 46
9200 9 2 5 38
9020 9 2 5 63
9021 9 2 5 31
9022 9 2 5 76
9023 9 2 5 36
9024 9 2 5 16
9025 9 2 5 38
9026 9 2 5 34
9027 9 2 5 27
9028 9 2 5 65
9029 9 2 5 52
9002 9 2 5 49
9030 9 2 5 77
9031 9 2 5 39
9032 9 2 5 72
9033 9 2 5 32
9034 9 2 5 68
9035 9 2 5 27
9036 9 2 5 19
9037 9 2 5 58
9038 9 2 5 47
9039 9 2 5 52
9003 9 2 5 58
9040 9 2 5 24
9041 9 2 5 22
9042 9 2 5 26
9043 9 2 5 43
9044 9 2 5 33
9045 9 2 5 47
9046 9 2 5 23
9047 9 2 5 29
9048 9 2 5 61
9049 9 2 5 51
9004 9 2 5 26
9050 9 2 5 62
9051 9 2 5 53
9052 9 2 5 50
9053 9 2 5 59
9054 9 2 5 79
9055 9 2 5 36
9056 9 2 5 77
9057 9 2 5 38
9058 9 2 5 46
9059 9 2 5 71
9005 9 2 5 40
9060 9 2 5 36
9061 9 2 5 44
9062 9 2 5 75
9063 9 2 5 40
9064 9 2 5 24
9065 9 2 5 35
9066 9 2 5 66
9067 9 2 5 60
9068 9 2 5 76
9069 9 2 5 16
9006 9 2 5 21
9070 9 2 5 28
9071 9 2 5 52
9072 9 2 5 16
9073 9 2 5 66
9074 9 2 5 21
9075 9 2 5 67
9076 9 2 5 31
9077 9 2 5 59
9078 9 2 5 77
9079 9 2 5 73
9007 9 2 5 36
9080 9 2 5 55
9081 9 2 5 70
9083 9 2 5 68
9084 9 2 5 37
9085 9 2 5 24
9086 9 2 5 55
9087 9 2 5 57
9088 9 2 5 77
9089 9 2 5 28
9008 9 2 5 75
9090 9 2 5 31
9091 9 2 5 40
9092 9 2 5 20
9093 9 2 5 57
9094 9 2 5 49
9095 9 2 5 19
9096 9 2 5 67
9097 9 2 5 46
9098 9 2 5 37
9099 9 2 5 55
9009 9 2 5 23
10212 10 1 5 21
10213 10 1 5 78
10218 10 1 5 44
10021 10 1 5 49
10223 10 1 5 79
10022 10 1 5 21
10230 10 1 5 41
10239 10 1 5 64
10241 10 1 5 20
10248 10 1 5 71
10258 10 1 5 65
10025 10 1 5 24
10263 10 1 5 76
10265 10 1 5 56
10266 10 1 5 74
10267 10 1 5 19
10268 10 1 5 43
10269 10 1 5 45
10026 10 1 5 71
10270 10 1 5 17
10271 10 1 5 34
10272 10 1 5 16
10273 10 1 5 70
10274 10 1 5 68
10275 10 1 5 67
10276 10 1 5 26
10277 10 1 5 31
10278 10 1 5 58
10027 10 1 5 71
10028 10 1 5 16
10029 10 1 5 51
10002 10 1 5 63
10030 10 1 5 33
10031 10 1 5 16
10032 10 1 5 62
10033 10 1 5 58
10034 10 1 5 27
10036 10 1 5 19
10037 10 1 5 58
10038 10 1 5 54
10039 10 1 5 42
10003 10 1 5 52
10040 10 1 5 78
10041 10 1 5 60
10042 10 1 5 34
10043 10 1 5 37
10044 10 1 5 43
10045 10 1 5 57
10046 10 1 5 64
10047 10 1 5 35
10048 10 1 5 21
10049 10 1 5 44
10050 10 1 5 56
10051 10 1 5 65
10052 10 1 5 59
10053 10 1 5 26
10054 10 1 5 31
10055 10 1 5 76
10056 10 1 5 56
10057 10 1 5 18
10058 10 1 5 46
10059 10 1 5 77
10060 10 1 5 36
10061 10 1 5 71
10062 10 1 5 38
10063 10 1 5 50
10064 10 1 5 34
10065 10 1 5 68
10066 10 1 5 36
10067 10 1 5 24
10068 10 1 5 77
10006 10 1 5 52
10070 10 1 5 52
10071 10 1 5 68
10072 10 1 5 68
10074 10 1 5 78
10075 10 1 5 72
10077 10 1 5 62
10078 10 1 5 22
10079 10 1 5 64
10082 10 1 5 68
10083 10 1 5 39
10084 10 1 5 74
10085 10 1 5 71
10086 10 1 5 64
10087 10 1 5 38
10088 10 1 5 69
10089 10 1 5 22
10008 10 1 5 56
10090 10 1 5 59
10091 10 1 5 43
10092 10 1 5 51
10093 10 1 5 76
10094 10 1 5 29
10095 10 1 5 78
10096 10 1 5 52
10097 10 1 5 72
10098 10 1 5 32
10099 10 1 5 78
10009 10 1 5 71
11191 11 2 6 78
11192 11 2 6 25
11193 11 2 6 20
11194 11 2 6 60
11195 11 2 6 71
11196 11 2 6 36
11197 11 2 6 63
11198 11 2 6 30
11199 11 2 6 51
11019 11 2 6 43
11001 11 2 6 71
11200 11 2 6 64
11020 11 2 6 51
11021 11 2 6 33
11022 11 2 6 31
11023 11 2 6 79
11024 11 2 6 38
11025 11 2 6 81
11026 11 2 6 77
11027 11 2 6 30
11028 11 2 6 63
11029 11 2 6 28
11002 11 2 6 80
11030 11 2 6 60
11031 11 2 6 42
11032 11 2 6 79
11033 11 2 6 19
11034 11 2 6 77
11035 11 2 6 40
11036 11 2 6 65
11037 11 2 6 68
11038 11 2 6 78
11039 11 2 6 22
11003 11 2 6 81
11040 11 2 6 65
11041 11 2 6 47
11042 11 2 6 63
11043 11 2 6 34
11044 11 2 6 53
11045 11 2 6 43
11046 11 2 6 23
11047 11 2 6 50
11048 11 2 6 24
11049 11 2 6 50
11004 11 2 6 81
11050 11 2 6 43
11051 11 2 6 57
11052 11 2 6 35
11053 11 2 6 73
11054 11 2 6 77
11055 11 2 6 45
11056 11 2 6 22
11057 11 2 6 45
11058 11 2 6 42
11059 11 2 6 65
11005 11 2 6 42
11060 11 2 6 34
11061 11 2 6 47
11062 11 2 6 31
11063 11 2 6 78
11064 11 2 6 39
11065 11 2 6 36
11066 11 2 6 30
11067 11 2 6 27
11068 11 2 6 37
11069 11 2 6 34
11006 11 2 6 49
11070 11 2 6 33
11071 11 2 6 56
11072 11 2 6 74
11073 11 2 6 19
11074 11 2 6 55
11075 11 2 6 33
11076 11 2 6 19
11077 11 2 6 73
11078 11 2 6 56
11079 11 2 6 73
11007 11 2 6 69
11080 11 2 6 44
11081 11 2 6 32
11082 11 2 6 65
11083 11 2 6 56
11084 11 2 6 57
11085 11 2 6 55
11086 11 2 6 26
11087 11 2 6 75
11088 11 2 6 54
11089 11 2 6 42
11008 11 2 6 23
11090 11 2 6 37
11091 11 2 6 26
11092 11 2 6 81
11093 11 2 6 71
11094 11 2 6 78
11095 11 2 6 59
11096 11 2 6 33
11097 11 2 6 21
11098 11 2 6 65
11099 11 2 6 31
11009 11 2 6 73
12198 12 1 6 20
12199 12 1 6 29
12019 12 1 6 40
12001 12 1 6 19
12201 12 1 6 36
12204 12 1 6 19
12207 12 1 6 72
12209 12 1 6 34
12020 12 1 6 72
12210 12 1 6 31
12212 12 1 6 54
12213 12 1 6 61
12214 12 1 6 55
12215 12 1 6 58
12218 12 1 6 76
12219 12 1 6 68
12021 12 1 6 28
12220 12 1 6 61
12221 12 1 6 19
12222 12 1 6 64
12223 12 1 6 24
12224 12 1 6 68
12022 12 1 6 29
12023 12 1 6 61
12025 12 1 6 62
12026 12 1 6 29
12027 12 1 6 79
12028 12 1 6 31
12029 12 1 6 40
12002 12 1 6 45
12030 12 1 6 61
12031 12 1 6 70
12033 12 1 6 34
12034 12 1 6 60
12035 12 1 6 21
12036 12 1 6 31
12039 12 1 6 51
12003 12 1 6 40
12040 12 1 6 72
12042 12 1 6 25
12043 12 1 6 64
12044 12 1 6 53
12045 12 1 6 43
12046 12 1 6 71
12047 12 1 6 45
12048 12 1 6 66
12049 12 1 6 19
12004 12 1 6 69
12050 12 1 6 63
12051 12 1 6 24
12052 12 1 6 60
12053 12 1 6 26
12054 12 1 6 48
12056 12 1 6 35
12057 12 1 6 81
12058 12 1 6 77
12059 12 1 6 20
12005 12 1 6 35
12060 12 1 6 74
12061 12 1 6 59
12062 12 1 6 48
12063 12 1 6 58
12067 12 1 6 25
12068 12 1 6 79
12069 12 1 6 74
12006 12 1 6 41
12070 12 1 6 56
12073 12 1 6 65
12074 12 1 6 63
12075 12 1 6 26
12076 12 1 6 71
12077 12 1 6 31
12078 12 1 6 25
12079 12 1 6 28
12007 12 1 6 31
12080 12 1 6 79
12081 12 1 6 72
12082 12 1 6 22
12083 12 1 6 51
12084 12 1 6 35
12085 12 1 6 36
12086 12 1 6 41
12087 12 1 6 70
12088 12 1 6 36
12089 12 1 6 55
12008 12 1 6 57
12090 12 1 6 27
12091 12 1 6 47
12092 12 1 6 61
12093 12 1 6 57
12094 12 1 6 74
12095 12 1 6 22
12096 12 1 6 43
12097 12 1 6 75
12098 12 1 6 60
12099 12 1 6 75
12009 12 1 6 54
13191 13 2 7 73
13192 13 2 7 32
13193 13 2 7 67
13194 13 2 7 59
13195 13 2 7 52
13196 13 2 7 50
13197 13 2 7 76
13198 13 2 7 65
13199 13 2 7 36
13019 13 2 7 59
13001 13 2 7 83
13200 13 2 7 54
13020 13 2 7 71
13021 13 2 7 82
13022 13 2 7 57
13023 13 2 7 80
13024 13 2 7 63
13025 13 2 7 79
13026 13 2 7 38
13027 13 2 7 64
13028 13 2 7 36
13029 13 2 7 60
13002 13 2 7 58
13030 13 2 7 66
13031 13 2 7 35
13032 13 2 7 75
13033 13 2 7 44
13034 13 2 7 86
13035 13 2 7 70
13036 13 2 7 58
13037 13 2 7 30
13038 13 2 7 53
13039 13 2 7 67
13003 13 2 7 40
13040 13 2 7 75
13041 13 2 7 64
13042 13 2 7 61
13043 13 2 7 34
13044 13 2 7 80
13045 13 2 7 86
13046 13 2 7 48
13047 13 2 7 53
13048 13 2 7 61
13049 13 2 7 72
13004 13 2 7 26
13050 13 2 7 56
13051 13 2 7 54
13052 13 2 7 59
13053 13 2 7 74
13054 13 2 7 43
13055 13 2 7 50
13056 13 2 7 79
13057 13 2 7 76
13058 13 2 7 69
13059 13 2 7 29
13005 13 2 7 55
13060 13 2 7 27
13061 13 2 7 84
13062 13 2 7 79
13063 13 2 7 72
13064 13 2 7 54
13065 13 2 7 37
13066 13 2 7 42
13067 13 2 7 58
13068 13 2 7 39
13069 13 2 7 73
13006 13 2 7 23
13070 13 2 7 37
13071 13 2 7 52
13072 13 2 7 40
13073 13 2 7 55
13074 13 2 7 76
13075 13 2 7 35
13076 13 2 7 65
13077 13 2 7 72
13078 13 2 7 44
13079 13 2 7 58
13007 13 2 7 44
13080 13 2 7 72
13081 13 2 7 26
13082 13 2 7 70
13083 13 2 7 67
13084 13 2 7 38
13085 13 2 7 71
13086 13 2 7 47
13087 13 2 7 84
13088 13 2 7 52
13089 13 2 7 78
13008 13 2 7 37
13090 13 2 7 48
